class,Sink,Source,Source,Sink,Source,Source
,0.6273210705,0,0.094792,0.7939740656,0,0.166478
,0.5956760527,0,0.099021,0.736460717,0,0.1604
,0.5734460814,0,0.104798,0.6955758963,0,0.162095
,0.5615029204,0,0.107163,0.6757437071,0,0.172608
,0.5558364572,0,0.103501,0.6670480549,0,0.185819
,0.5846918316,0,0.101435,0.6770404272,0,0.190437
,0.6769244181,0,0.096461,0.7071700992,0,0.185651
,0.7972277918,0,0.086932,0.7942028986,0,0.177384
,0.8504053701,0.00179,0.079093,0.8678108314,0,0.173049
,0.8640048819,0.080337,0.072439,0.8800915332,0.000913,0.179754
,0.8583384186,0.201124,0.065933,0.8817696415,0.033265,0.187778
,0.8647022927,0.315406,0.066102,0.8848207475,0.098464,0.188082
,0.8601691221,0.374973,0.056876,0.8859649123,0.202382,0.187204
,0.8281753988,0.385551,0.048712,0.8724637681,0.303065,0.176688
,0.818237294,0.343413,0.043951,0.8607932876,0.338374,0.165849
,0.8152732979,0.23435,0.043185,0.8401220442,0.275625,0.157246
,0.8266062244,0.107073,0.045396,0.8351639969,0.162581,0.150558
,0.8755993375,0.004889,0.05917,0.8501906941,0.031316,0.173245
,0.8824862697,0,0.070397,0.9131960336,0,0.210738
,0.848923372,0,0.071347,0.9047292143,0,0.233193
,0.7862435707,0,0.06343,0.8611746758,0,0.241053
,0.7287071746,0,0.051376,0.8170861937,0,0.242595
,0.6769244181,0,0.042802,0.7745995423,0,0.241908
,0.6682067823,0,0.037164,0.7898550725,0,0.238681
,0.6178188475,0,0.032608,0.7730739893,0,0.234102
,0.5807688955,0,0.030917,0.719221968,0,0.232674
,0.5539185773,0,0.030291,0.6688024409,0,0.235408
,0.5356115421,0,0.030028,0.6378337147,0,0.239755
,0.5238427339,0,0.029847,0.6212051869,0,0.237831
,0.5298579025,0,0.031487,0.6151792525,0,0.229399
,0.5655130329,0,0.032752,0.6215865751,0,0.222165
,0.6070961555,0,0.031396,0.6441647597,0,0.219541
,0.6653299625,0.000757,0.026541,0.6772692601,0,0.217222
,0.7062156743,0.056311,0.021564,0.7057208238,0.000551,0.2172
,0.7204254206,0.163259,0.01638,0.7437070938,0.028612,0.214753
,0.7374248104,0.255261,0.013983,0.756979405,0.11198,0.210603
,0.7347223433,0.344391,0.011036,0.765293669,0.200996,0.204099
,0.7026414436,0.368355,0.009411,0.7617086194,0.237421,0.195255
,0.6870368756,0.330126,0.010213,0.7380625477,0.221353,0.18421
,0.6842472322,0.231156,0.014044,0.7208237986,0.157583,0.168541
,0.7010722692,0.105855,0.022873,0.7199084668,0.085013,0.155612
,0.7576497254,0.008002,0.039534,0.7348588863,0.014416,0.163264
,0.7651468922,0,0.052825,0.8006864989,0,0.183688
,0.7296661145,0,0.062252,0.807856598,0,0.201393
,0.688344521,0,0.071973,0.777726926,0,0.214114
,0.6459768111,0,0.081128,0.7379099924,0,0.221129
,0.6093627408,0,0.091262,0.7037376049,0,0.220012
,0.6091883881,0,0.096789,0.7093058734,0,0.206266
,0.5621131549,0,0.09204,0.7086956522,0,0.181844
,0.5331706041,0,0.082324,0.6603356217,0,0.156699
,0.5047511115,0,0.068972,0.6188405797,0,0.133328
,0.4928079505,0,0.061338,0.5900076278,0,0.114747
,0.4750239735,0,0.058896,0.5739893211,0,0.109345
,0.4818237294,0,0.063495,0.573150267,0,0.113404
,0.499259001,0,0.07249,0.5810831426,0,0.125579
,0.5161712144,0,0.085012,0.5991609458,0,0.148371
,0.5603696278,0.000304,0.094999,0.6151792525,0,0.178067
,0.5987272252,0.067849,0.098441,0.6337147216,0.000198,0.204615
,0.6305465958,0.187715,0.096354,0.6664378337,0.021918,0.217048
,0.6621916136,0.291584,0.098428,0.6868802441,0.079103,0.208805
,0.6720425421,0.363165,0.100052,0.709610984,0.143816,0.191248
,0.6406590533,0.388412,0.103314,0.7122044241,0.175131,0.177095
,0.6271467178,0.369141,0.105909,0.6891685736,0.191998,0.165622
,0.6174701421,0.292036,0.107951,0.6695652174,0.160086,0.164271
,0.6309824776,0.172921,0.106867,0.6684973303,0.083824,0.177376
,0.6829395868,0.015291,0.120732,0.690389016,0.011001,0.202935
,0.7082207305,0,0.137661,0.7537757437,0,0.231972
,0.7083950833,0,0.153259,0.7717772693,0,0.252652
,0.6839857031,0,0.17088,0.7638443936,0,0.258969
,0.6407462296,0,0.186488,0.734706331,0,0.250717
,0.6100601517,0,0.199943,0.6956521739,0,0.238294
,0.613547206,0,0.21381,0.6939740656,0,0.236038
,0.5725743178,0,0.223555,0.6804729214,0,0.245233
,0.5472059977,0,0.22452,0.628604119,0,0.256952
,0.5261964955,0,0.219555,0.5971014493,0,0.259099
,0.5178275652,0,0.216147,0.5742181541,0,0.25365
,0.5204428559,0,0.220947,0.5693363844,0,0.246253
,0.5580158661,0,0.23268,0.5751334859,0,0.220187
,0.6623659663,0,0.241455,0.6058733791,0,0.188991
,0.7912126231,0,0.24473,0.6869565217,0,0.160515
,0.8520617209,0.000507,0.243409,0.7692601068,0,0.137456
,0.87769157,0.061937,0.226701,0.7815408085,0.000469,0.119906
,0.8843169732,0.163707,0.196597,0.7929061785,0.05736,0.106207
,0.8972190742,0.243662,0.228658,0.7904652937,0.176916,0.09509
,0.8970447215,0.285031,0.231053,0.8025934401,0.327153,0.089657
,0.884752855,0.289767,0.201132,0.7858886346,0.413756,0.08776
,0.8848400314,0.244178,0.173246,0.7832951945,0.406287,0.086124
,0.8829221515,0.154905,0.150672,0.7703279939,0.326494,0.088827
,0.8945166071,0.055538,0.134913,0.7709382151,0.178548,0.093277
,0.921541278,0.001561,0.165875,0.7856598017,0.030806,0.103555
,0.9231976288,0,0.184822,0.8594965675,0,0.115903
,0.8923371982,0,0.172631,0.8643020595,0,0.116585
,0.8260831662,0,0.157264,0.8279176201,0,0.109115
,0.7571266672,0,0.147691,0.7791762014,0,0.099029
,0.6995030948,0,0.141543,0.7363844394,0,0.089063
,0.6874727574,0,0.126406,0.7437070938,0,0.082037
,0.633772121,0,0.103465,0.728604119,0,0.082289
,0.6005579287,0,0.077755,0.6755148741,0,0.088798
,0.5760613722,0,0.056364,0.6424103738,0,0.099142
,0.5649027984,0,0.041467,0.620747521,0,0.110641
,0.5586261006,0,0.03069,0.6122807018,0,0.124081
,0.5894865313,0,0.026523,0.6218916857,0,0.136143
,0.6846831139,0,0.026113,0.6604118993,0,0.146612
,0.8021096679,0,0.026295,0.7519450801,0,0.156892
,0.8768198065,0,0.02766,0.8419527079,0,0.169072
,0.898875425,0.012546,0.027747,0.8575133486,0.001866,0.186444
,0.9042803592,0.054617,0.024856,0.8702517162,0.04326,0.202941
,0.9131723477,0.108071,0.022602,0.874446987,0.1297,0.214983
,0.913259524,0.162901,0.017743,0.877726926,0.18765,0.227696
,0.8889373202,0.191907,0.019214,0.8523264683,0.213272,0.241705
,0.8890244966,0.179593,0.028487,0.8500381388,0.199477,0.255667
,0.8955627234,0.135916,0.040508,0.8433257056,0.151616,0.269895
,0.9085520007,0.064032,0.047002,0.8487414188,0.086618,0.288821
,0.9376689042,0.003263,0.055884,0.8643020595,0.013473,0.318863
,0.9312178537,0,0.064923,0.933180778,0,0.351524
,0.8948653125,0,0.070337,0.9249427918,0,0.371836
,0.8359340947,0,0.074543,0.8871853547,0,0.380926
,0.7800540493,0,0.077727,0.8376048818,0,0.381339
,0.7143230756,0,0.081049,0.7877192982,0,0.374361
,0.6957545114,0,0.098375,0.7926773455,0,0.356423
,0.6424025804,0,0.119032,0.77597254,0,0.337064
,0.6097986226,0,0.130765,0.7185354691,0,0.319294
,0.5832098335,0,0.136716,0.6771929825,0,0.297505
,0.5744921977,0,0.13549,0.6501906941,0,0.277184
,0.5662976201,0,0.134447,0.6408085431,0,0.259817
,0.5974195798,0,0.129884,0.649122807,0,0.261417
,0.6947083951,0,0.129391,0.6814645309,0,0.2591
,0.8225961119,0,0.132305,0.768115942,0,0.250666
,0.8842297969,0.000224,0.139514,0.8546910755,0,0.243635
,0.8990497777,0.048985,0.13589,0.87597254,0,0.240379
,0.8987882486,0.164656,0.126971,0.8867276888,0.011304,0.232514
,0.9068956499,0.264687,0.146931,0.8937452326,0.031249,0.202685
,0.9061110627,0.314469,0.182156,0.9052631579,0.04667,0.172082
,0.890593671,0.315578,0.204338,0.8935163997,0.051367,0.14994
,0.8894603783,0.266876,0.209691,0.8990846682,0.047122,0.134121
,0.8899834365,0.172006,0.199318,0.8943554539,0.036298,0.124704
,0.8990497777,0.066185,0.184302,0.895423341,0.018521,0.119324
,0.9406329004,0.001297,0.223738,0.8995423341,0.001408,0.12332
,0.9420277221,0,0.258037,0.9356979405,0,0.128147
,0.9079417662,0,0.276704,0.9254767353,0,0.127751
,0.8449132595,0,0.286059,0.8875667429,0,0.123703
,0.7829308691,0,0.2856,0.8401220442,0,0.117125
,0.7285328219,0,0.278583,0.7929824561,0,0.111983
,0.7070874379,0,0.279208,0.7965675057,0,0.106798
,0.6575712667,0,0.283264,0.7771929825,0,0.105658
,0.6240955453,0,0.284252,0.717467582,0,0.107761
,0.5983785197,0,0.28004,0.6763539283,0,0.109785
,0.5887891204,0,0.266532,0.6474446987,0,0.112328
,0.5827739517,0,0.270297,0.6365369947,0,0.115426
,0.6142446169,0,0.287254,0.6440122044,0,0.11935
,0.707348967,0,0.306721,0.6771167048,0,0.123496
,0.8327085694,0,0.328948,0.7688787185,0,0.128229
,0.8919013164,0.000022,0.353131,0.8522501907,0,0.137176
,0.90593671,0.058704,0.360999,0.8669717773,0,0.148872
,0.907157179,0.180127,0.379767,0.8784897025,0.014182,0.156128
,0.9176183419,0.283004,0.435316,0.8815408085,0.049466,0.149242
,0.9165722256,0.335069,0.451663,0.8962623951,0.075221,0.141493
,0.8935576672,0.340042,0.424815,0.8736842105,0.081519,0.134877
,0.8977421323,0.283011,0.386783,0.8740655988,0.076755,0.128035
,0.9001830704,0.175978,0.339256,0.8684210526,0.063075,0.125283
,0.9109929387,0.068812,0.2884,0.8676582761,0.042926,0.126634
,0.9437712492,0.002648,0.313128,0.8809305873,0.006532,0.137259
,0.950047947,0,0.330934,0.9370709382,0,0.152266
,0.9128236422,0,0.333179,0.9270022883,0,0.166171
,0.8569435969,0,0.331961,0.8857360793,0,0.178887
,0.7998430826,0,0.324989,0.841266209,0,0.189427
,0.7363786941,0,0.316712,0.7950419527,0,0.199983
,0.7228663586,0,0.288963,0.7983981693,0,0.211273
,0.6654171389,0,0.254394,0.7832189169,0,0.225617
,0.6323772993,0,0.218941,0.7232646834,0,0.241769
,0.6034347485,0,0.185201,0.6809305873,0,0.261105
,0.5927120565,0,0.157097,0.6552250191,0,0.282816
,0.5871327696,0,0.133765,0.6434019832,0,0.299438
,0.6140702641,0,0.12674,0.6511060259,0,0.310213
,0.7069130852,0,0.127098,0.6908466819,0,0.318013
,0.8259959899,0,0.131748,0.7813119756,0,0.330435
,0.8885886148,0,0.139525,0.8534706331,0,0.34899
,0.9075058844,0.027341,0.135943,0.8599542334,0.000112,0.369612
,0.917879871,0.101975,0.128318,0.8659801678,0.032663,0.386223
,0.9267718595,0.172384,0.134084,0.8632341724,0.100835,0.386181
,0.9206695144,0.211077,0.117191,0.868115942,0.146373,0.386097
,0.8913782582,0.21429,0.102225,0.8504958047,0.169086,0.384238
,0.8842297969,0.177358,0.09267,0.8441647597,0.196517,0.380203
,0.8790863918,0.118839,0.087879,0.8348588863,0.175569,0.379598
,0.8792607445,0.050048,0.090941,0.8232646834,0.093305,0.387794
,0.9161363438,0.00251,0.120031,0.8390541571,0.011861,0.413788
,0.9253770377,0,0.141819,0.8948131198,0,0.439558
,0.8747275739,0,0.151093,0.8832951945,0,0.443626
,0.8192834103,0,0.152085,0.8450800915,0,0.436329
,0.7659314794,0,0.148263,0.8058733791,0,0.422004
,0.7063028507,0,0.14353,0.7669717773,0,0.405798
,0.7024670909,0,0.141356,0.7816933638,0,0.384772
,0.6467613983,0,0.139933,0.7749809306,0,0.362727
,0.613547206,0,0.131615,0.7183829138,0,0.34456
,0.586261006,0,0.123141,0.673150267,0,0.323878
,0.5655130329,0,0.117156,0.642791762,0,0.29964
,0.5531339901,0,0.11409,0.6259344012,0,0.275109
,0.5664719728,0,0.107392,0.623798627,0,0.257962
,0.5977682852,0,0.099987,0.6289092296,0,0.242717
,0.6394385843,0,0.098643,0.6575896262,0,0.229962
,0.6951442769,0,0.099882,0.6891685736,0,0.222687
,0.7360299887,0.012193,0.094623,0.7198321892,0.000596,0.220538
,0.7623572487,0.056731,0.084443,0.749122807,0.047434,0.213419
,0.7804027548,0.106721,0.085017,0.7619374523,0.161597,0.196392
,0.7814488711,0.14551,0.086889,0.7713196034,0.282371,0.19079
,0.7577369018,0.165493,0.084944,0.766819222,0.369106,0.183393
,0.7418708046,0.166868,0.085299,0.7467581998,0.379359,0.176205
,0.7430040973,0.135755,0.090017,0.7266209001,0.317771,0.173557
,0.753901142,0.072558,0.097074,0.7296720061,0.196096,0.177751
,0.794350972,0.003934,0.121763,0.7472921434,0.030625,0.191389
,0.8023711969,0,0.131384,0.8182303585,0,0.207643
,0.7555574928,0,0.121976,0.8230358505,0,0.206485
,0.7153691919,0,0.109031,0.7890160183,0,0.195385
,0.6784064162,0,0.096013,0.7526315789,0,0.181127
,0.6403975242,0,0.083701,0.7191456903,0,0.164873
,0.6376078807,0,0.069494,0.7296720061,0,0.144219
,0.5902711185,0,0.060905,0.7353165523,0,0.115905
,0.5520878738,0,0.059703,0.696948894,0,0.089196
,0.5272426118,0,0.064049,0.6607170099,0,0.068059
,0.5192223869,0,0.071499,0.631884058,0,0.054948
,0.5035306425,0,0.081747,0.6139588101,0,0.0475
,0.5081509895,0,0.093307,0.6045003814,0,0.038332
,0.5252375556,0,0.101855,0.6066361556,0,0.031011
,0.5458983524,0,0.104204,0.6241037376,0,0.027463
,0.5953273472,0,0.103502,0.6375286041,0,0.02662
,0.6317670648,0.015675,0.099911,0.6675819985,0.000626,0.026111
,0.6698631331,0.060887,0.092645,0.7112128146,0.04749,0.024991
,0.7036003836,0.116075,0.101215,0.7353165523,0.160435,0.022869
,0.7165896609,0.1477,0.109196,0.7522501907,0.237671,0.022085
,0.6885188737,0.15318,0.1107,0.7591914569,0.274921,0.025142
,0.6722168948,0.120302,0.110065,0.7336384439,0.291015,0.031975
,0.6675965478,0.075916,0.10935,0.7197559115,0.248607,0.041435
,0.6761398309,0.029458,0.115764,0.7257055683,0.141432,0.056249
,0.7226048296,0.00068,0.156338,0.7436308162,0.015139,0.075467
,0.7392555139,0,0.190088,0.7904652937,0,0.093426
,0.7382093976,0,0.207041,0.8064073227,0,0.11067
,0.7022927382,0,0.218907,0.7975591152,0,0.126282
,0.6706477203,0,0.231229,0.7765827613,0,0.138578
,0.6338592974,0,0.242992,0.7446987033,0,0.147173
,0.6393514079,0,0.235221,0.7411899314,0,0.149061
,0.5970708744,0,0.227744,0.7327231121,0,0.15748
,0.5622875076,0,0.22941,0.6924485126,0,0.175167
,0.5453752942,0,0.239978,0.6615560641,0,0.199971
,0.5363961294,0,0.254056,0.6334858886,0,0.229304
,0.5382268329,0,0.267089,0.6202135774,0,0.257856
,0.5723127888,0,0.28321,0.62402746,0,0.270894
,0.6718681893,0,0.303917,0.6512585812,0,0.268506
,0.8057710749,0,0.32954,0.7348588863,0,0.253064
,0.8777787464,0,0.349744,0.8196033562,0,0.233715
,0.9027983611,0.003505,0.349662,0.8509534706,0.000302,0.22088
,0.9115159969,0.019525,0.329754,0.8729977117,0.03526,0.20719
,0.9306076192,0.036378,0.31904,0.8822273074,0.120608,0.192461
,0.9432481911,0.052665,0.311065,0.8988558352,0.214153,0.180391
,0.9244180978,0.066307,0.295732,0.885583524,0.262572,0.16291
,0.9213669253,0.06794,0.280299,0.8868802441,0.265864,0.1503
,0.9226745707,0.047251,0.2703,0.8778032037,0.1874,0.141745
,0.9307819719,0.019665,0.260506,0.879252479,0.093381,0.128951
,0.9541452358,0.000575,0.266329,0.8891685736,0.008701,0.120865
,0.9528375904,0,0.275745,0.9225781846,0,0.119518
,0.9141312876,0,0.284131,0.9133485889,0,0.109558
,0.8557231279,0,0.293293,0.8743707094,0,0.096807
,0.796530381,0,0.295364,0.8243325706,0,0.082231
,0.7332403452,0,0.288147,0.7804729214,0,0.06794
,0.7076976724,0,0.2629,0.792143402,0,0.059522
,0.6522535088,0,0.232635,0.7832189169,0,0.059392
,0.6178188475,0,0.208197,0.7360793288,0,0.06275
,0.5914915875,0,0.195651,0.7023646072,0,0.064374
,0.5840815971,0,0.193188,0.6801678108,0,0.06718
,0.5784151338,0,0.191516,0.6624713959,0,0.07193
,0.6116293261,0,0.18763,0.6664378337,0,0.076637
,0.6949699242,0,0.18266,0.6971014493,0,0.077697
,0.82407811,0,0.176683,0.7953470633,0,0.073961
,0.8991369541,0,0.168215,0.879252479,0,0.066945
,0.9193618691,0.010045,0.157316,0.9092295957,0,0.062884
,0.9268590358,0.047641,0.136417,0.9251716247,0.020825,0.062183
,0.942986662,0.086959,0.122694,0.9296720061,0.069674,0.06644
,0.9382791387,0.120257,0.118937,0.9432494279,0.11884,0.082722
,0.9180542237,0.130996,0.123185,0.9244851259,0.135922,0.108215
,0.9260744486,0.112846,0.142668,0.9271548436,0.119786,0.1413
,0.9188388109,0.070959,0.161525,0.9248665141,0.081889,0.179016
,0.9231976288,0.023214,0.171568,0.9286803966,0.036601,0.207732
,0.9522273559,0.00007,0.176971,0.9379099924,0.002147,0.224961
,0.942986662,0,0.165717,0.9775743707,0,0.244925
,0.9097724697,0,0.156191,0.9691075515,0,0.257742
,0.8541539534,0,0.155092,0.9286803966,0,0.261355
,0.7961816755,0,0.162585,0.8871853547,0,0.258188
,0.7321070526,0,0.171725,0.8432494279,0,0.252313
,0.7178101299,0,0.189648,0.8533943555,0,0.25183
,0.6597506756,0,0.206644,0.8408085431,0,0.254964
,0.6268851887,0,0.220119,0.7871853547,0,0.25999
,0.602824514,0,0.228875,0.7516399695,0,0.268382
,0.589660884,0,0.224944,0.7202135774,0,0.281063
,0.5808560718,0,0.211618,0.7104500381,0,0.297431
,0.6127626188,0,0.207801,0.7118993135,0,0.303392
,0.7008979165,0,0.213125,0.7437833715,0,0.303409
,0.8273908116,0,0.22324,0.8304347826,0,0.299491
,0.8935576672,0,0.240542,0.9131197559,0,0.291095
,0.9162235202,0.019937,0.258113,0.9403508772,0.000056,0.280742
,0.9257257432,0.092239,0.267264,0.9526315789,0.044043,0.261812
,0.9318280882,0.16249,0.270468,0.9616323417,0.137611,0.255627
,0.9287769157,0.202884,0.262997,0.9723112128,0.214227,0.272661
,0.9123005841,0.19911,0.247607,0.9618611747,0.238945,0.286998
,0.912039055,0.156836,0.23007,0.9659038902,0.245187,0.291145
,0.9100339988,0.098656,0.221102,0.9603356217,0.186551,0.295009
,0.9192746927,0.040159,0.23294,0.9611746758,0.09952,0.294199
,0.9508325342,0.001404,0.258865,0.9659038902,0.009939,0.289832
,0.9432481911,0,0.275821,1,0,0.287684
,0.9095109406,0,0.282628,0.9881769641,0,0.269044
,0.8493592538,0,0.282223,0.9524790236,0,0.241888
,0.8016737861,0,0.277015,0.9082379863,0,0.214222
,0.7410862174,0,0.26489,0.8638443936,0,0.189238
,0.7211228315,0,0.248816,0.8723874905,0,0.177933
,0.6613198501,0,0.235722,0.8626239512,0,0.17422
,0.6277569523,0,0.227769,0.8124332571,0,0.170715
,0.5967221689,0,0.225572,0.7771167048,0,0.168543
,0.5848661843,0,0.227273,0.7499618612,0,0.166575
,0.5846046552,0,0.233825,0.7266971777,0,0.163223
,0.6029116903,0,0.255527,0.7298245614,0,0.153824
,0.6964519222,0,0.278186,0.7544622426,0,0.140481
,0.8150989452,0,0.298901,0.8392829901,0,0.127934
,0.884491326,0,0.316006,0.9132723112,0,0.116956
,0.8972190742,0.011326,0.322602,0.9373760488,0,0.10744
,0.8922500218,0.04666,0.306143,0.9510297483,0.02734,0.093821
,0.9014035394,0.090154,0.297547,0.9576659039,0.094958,0.072421
,0.904716241,0.126668,0.297313,0.9637681159,0.164595,0.0588
,0.8887629675,0.146689,0.291467,0.9507246377,0.190524,0.045222
,0.8817016825,0.128751,0.281776,0.9485888635,0.170759,0.032222
,0.8814401534,0.080362,0.27972,0.9423340961,0.122075,0.022931
,0.9008804812,0.034976,0.279938,0.9402745995,0.059551,0.017251
,0.9332229099,0.001459,0.286966,0.9512585812,0.00491,0.017007
,0.9360997298,0,0.291921,0.9932875667,0,0.019913
,0.9070700026,0,0.290741,0.9874141876,0,0.024097
,0.8523232499,0,0.284297,0.9488176964,0,0.029169
,0.7907767413,0,0.277222,0.9053394355,0,0.034786
,0.7353325778,0,0.271809,0.8513348589,0,0.041234
,0.7159794264,0,0.285861,0.8599542334,0,0.04749
,0.6635864354,0,0.30053,0.8575133486,0,0.052518
,0.6267980124,0,0.30546,0.8050343249,0,0.056045
,0.6047423939,0,0.307305,0.7644546148,0,0.057765
,0.5892250022,0,0.306381,0.731884058,0,0.05983
,0.5853892424,0,0.300715,0.7130434783,0,0.061396
,0.6142446169,0,0.29223,0.7106025934,0,0.059958
,0.6952314532,0,0.280169,0.7416475973,0,0.057334
,0.8173655305,0,0.268651,0.8278413425,0,0.055916
,0.8946037835,0,0.25783,0.901754386,0,0.057199
,0.9044547119,0.017792,0.23936,0.9192982456,0,0.059596
,0.9127364659,0.073532,0.204434,0.9257818459,0.016639,0.06233
,0.9170081074,0.129358,0.191245,0.9353928299,0.053087,0.067877
,0.9139569349,0.155983,0.188097,0.9357742182,0.088668,0.079064
,0.879870979,0.155026,0.175039,0.9221205187,0.109611,0.0965
,0.859646064,0.128554,0.154593,0.9154080854,0.108299,0.113118
,0.8591230058,0.080286,0.136539,0.9057208238,0.083777,0.122548
,0.8664458199,0.024309,0.130136,0.9005339436,0.036662,0.129203
,0.9078545898,0.000373,0.132796,0.9152555301,0.001702,0.149881
,0.9078545898,0,0.134198,0.9524790236,0,0.174166
,0.8662714672,0,0.13475,0.9324942792,0,0.1938
,0.8156220033,0,0.133559,0.8930587338,0,0.209472
,0.7559933746,0,0.13044,0.8512585812,0,0.226995
,0.7101386104,0,0.122486,0.8147978642,0,0.242454
,0.6998518002,0,0.10916,0.8297482838,0,0.252078
,0.6461511638,0,0.100964,0.8265446224,0,0.252234
,0.6113677971,0,0.095891,0.7750572082,0,0.24523
,0.5853020661,0,0.091641,0.7345537757,0,0.234901
,0.5691744399,0,0.086231,0.6964149504,0,0.225907
,0.5544416354,0,0.082549,0.6723112128,0,0.219515
,0.5658617383,0,0.068827,0.6581235698,0,0.206565
,0.5970708744,0,0.058696,0.6591151793,0,0.195918
,0.6424897568,0,0.057376,0.6867276888,0,0.189045
,0.7020312091,0,0.059696,0.7144927536,0,0.179861
,0.7399529248,0.010898,0.065439,0.7496567506,0,0.169675
,0.7725568826,0.050322,0.070126,0.7957284516,0.01792,0.156996
,0.787028158,0.088898,0.072907,0.8183066362,0.06934,0.141479
,0.7923459158,0.112028,0.076396,0.8270022883,0.115325,0.127124
,0.7703774736,0.116473,0.085001,0.818993135,0.145921,0.118863
,0.7595676053,0.099282,0.097855,0.7965675057,0.152986,0.116103
,0.7537267893,0.065363,0.115113,0.7798627002,0.134028,0.111136
,0.7707261791,0.026003,0.13937,0.7806254767,0.076,0.103781
,0.8068171912,0.000496,0.159726,0.7916857361,0.007383,0.095814
,0.8144015343,0,0.165248,0.8482837529,0,0.086341
,0.7784848749,0,0.165111,0.8518688024,0,0.075797
,0.732455758,0,0.1698,0.8275362319,0,0.06944
,0.7019440328,0,0.183368,0.7910755149,0,0.07152
,0.6662017261,0,0.205453,0.7619374523,0,0.082141
,0.6665504315,0,0.231527,0.7690312738,0,0.09991
,0.6159009677,0,0.254382,0.7736079329,0,0.120147
,0.5806817191,0,0.264893,0.7366132723,0,0.141645
,0.5554877517,0,0.270151,0.698245614,0,0.165124
,0.5417138872,0,0.265537,0.6720061022,0,0.191364
,0.5242786156,0,0.25802,0.6519450801,0,0.223827
,0.5317757824,0,0.246502,0.641037376,0,0.256868
,0.5496469358,0,0.232108,0.6421815408,0,0.295369
,0.570656438,0,0.221266,0.6598779558,0,0.336146
,0.6223520181,0,0.210959,0.6666666667,0,0.38133
,0.6532996251,0.00636,0.200162,0.693668955,0,0.42701
,0.6914828698,0.033709,0.177124,0.7281464531,0.013256,0.467923
,0.7226920059,0.063244,0.157687,0.7667429443,0.069185,0.505118
,0.7321070526,0.086142,0.154093,0.793668955,0.124844,0.539244
,0.7019440328,0.100783,0.163217,0.8130434783,0.125996,0.563347
,0.6892162845,0.099898,0.173313,0.798474447,0.07594,0.569089
,0.6808473542,0.074421,0.174943,0.7781845919,0.031578,0.56482
,0.6934007497,0.033475,0.176989,0.7715484363,0.007951,0.565489
,0.735855636,0.000596,0.166933,0.7868039664,0.00014,0.570172
,0.7474500915,0,0.154131,0.8293668955,0,0.561287
,0.7466655043,0,0.145768,0.8422578185,0,0.534499
,0.7099642577,0,0.141516,0.8347826087,0,0.499011
,0.6835498213,0,0.143399,0.8061784897,0,0.459291
,0.6544329178,0,0.147246,0.7773455378,0,0.421008
,0.6555662104,0,0.163381,0.7824561404,0,0.39225
,0.6104960335,0,0.181278,0.7768115942,0,0.371895
,0.5733589051,0,0.20238,0.731884058,0,0.355797
,0.5520006974,0,0.232998,0.7077803204,0,0.341431
,0.5386627147,0,0.268413,0.6772692601,0,0.324884
,0.5254119083,0,0.310166,0.6567505721,0,0.312519
,0.5370063639,0,0.340168,0.660259344,0,0.299627
,0.5615900968,0,0.358848,0.6941266209,0,0.291605
,0.5848661843,0,0.362725,0.7813119756,0,0.292563
,0.631331183,0,0.358722,0.8678871091,0,0.299464
,0.6844215849,0.016741,0.344501,0.8981693364,0,0.305057
,0.7222561241,0.077877,0.317477,0.9074752098,0.021987,0.299885
,0.7506756168,0.144473,0.299604,0.9066361556,0.093244,0.283058
,0.7595676053,0.201619,0.300889,0.9271548436,0.129648,0.265949
,0.738558103,0.230641,0.319328,0.9170861937,0.12664,0.254557
,0.7282712928,0.220439,0.322971,0.9260869565,0.104194,0.251504
,0.7191177753,0.157759,0.30893,0.9260106789,0.059678,0.255383
,0.7335018743,0.056573,0.29167,0.9246376812,0.020224,0.264788
,0.788248627,0.000386,0.27606,0.9383676583,0.000262,0.276605
,0.8048121349,0,0.249775,0.9800152555,0,0.289271
,0.7880742743,0,0.219384,0.97467582,0,0.302365
,0.757562549,0,0.187544,0.9340198322,0,0.325209
,0.71685119,0,0.161099,0.8907704043,0,0.355981
,0.6779705344,0,0.14376,0.8440884821,0,0.382696
,0.6823293523,0,0.135599,0.8578947368,0,0.392466
,0.6377822335,0,0.135774,0.8507246377,0,0.388635
,0.6075320373,0,0.145721,0.803279939,0,0.377431
,0.5923633511,0,0.165012,0.7592677346,0,0.362166
,0.5774561939,0,0.189722,0.7350877193,0,0.351333
,0.5778048993,0,0.217485,0.7156369184,0,0.340544
,0.6132856769,0,0.248616,0.7185354691,0,0.307201
,0.7119693139,0,0.281856,0.7514111365,0,0.260284
,0.8490105483,0,0.309219,0.8432494279,0,0.208842
,0.9162235202,0,0.326538,0.9110602593,0,0.154422
,0.9317409119,0.060173,0.328347,0.9329519451,0,0.104411
,0.9357510243,0.186967,0.304836,0.9324180015,0.017813,0.069868
,0.9372330224,0.324732,0.309575,0.9295194508,0.072095,0.060306
,0.9347920844,0.403739,0.377991,0.9411136537,0.11829,0.066148
,0.9210182199,0.41624,0.450835,0.9290617849,0.133887,0.087198
,0.916920931,0.370599,0.492665,0.9305873379,0.138741,0.125651
,0.91910034,0.26483,0.508457,0.9188405797,0.088535,0.178651
,0.9335716154,0.110087,0.542615,0.9231121281,0.033363,0.242797
,0.9904106006,0.000758,0.58421,0.9361556064,0.001612,0.306194
