timestep,demand_el,pv,wind
7121,240053.9260309,0.0012759,0.94484
7122,255949.2140654,0,0.96551
7123,262004.561888,0,0.96892
7124,250415.4015353,0,0.97119
7125,242956.9853147,0,0.97435
7126,241373.9180105,0,0.97635
7127,225160.1703725,0,0.97786
7128,215818.6886705,0,0.98032
7129,209800.2637004,0,0.98282
7130,211309.4852995,0,0.98313
7131,215744.8429653,0,0.97726
7132,219455.5896493,0,0.97796
7133,229475.5287675,0,0.98196
7134,267492.2208523,0,0.98587
7135,299675.1022299,0,0.99084
7136,308582.7404142,0.011964,0.99574
7137,310461.1905391,0.080457,0.99746
7138,312085.7960525,0.068294,0.99782
7139,314951.9324838,0.088798,0.99795
7140,311845.7975107,0.095057,0.99769
7141,311135.0325986,0.088457,0.99681
7142,307036.5959625,0.093263,0.99606
7143,302453.5468864,0.083188,0.99565
7144,294182.8279091,0.057018,0.99532
7145,295281.2827733,0.0088505,0.99459
7146,310571.9590968,0,0.99481
7147,317633.4546522,0,0.99422
7148,301899.7040977,0,0.99383
7149,287762.8669172,0,0.99364
7150,275130.6359792,0,0.99444
7151,255478.447695,0,0.99531
7152,242278.5278986,0,0.99526
7153,238323.1673163,0,0.99451
7154,234340.1145945,0,0.99369
7155,236029.3350999,0,0.99241
7156,239375.4686148,0,0.98865
7157,248652.3353248,0,0.98148
7158,280618.2949435,0,0.96811
7159,311795.0285884,0,0.94915
7160,315501.1599159,0.012184,0.91408
7161,309353.5049618,0.13838,0.85164
7162,308135.0508267,0.24381,0.79916
7163,311822.7207279,0.30261,0.81527
7164,308702.7396851,0.31155,0.82429
7165,306796.5974208,0.279000,0.75646
7166,301521.2448588,0.2179,0.64668
7167,297852.0363839,0.14216,0.44081
7168,293005.9119832,0.068135,0.24227
7169,294575.1332177,0.010206,0.16728
7170,313738.0937053,0,0.1491
7171,316470.384796,0,0.16312
7172,300427.4053512,0,0.19415
7173,285685.9564597,0,0.21046
7174,272352.1913228,0,0.22398
7175,251620.0096007,0,0.22893
7176,237349.3270796,0,0.22702
7177,232000.1288125,0,0.22676
7178,229447.8366281,0,0.23153
7179,231843.206689,0,0.2039
7180,236781.6382212,0,0.14012
7181,246940.0380365,0,0.11688
7182,280313.6814098,0,0.11419
7183,307927.359781,0,0.12375
7184,315099.6238941,0.011461,0.14265
7185,313198.0969864,0.15145,0.16399
7186,315764.2352405,0.29585,0.1848
7187,318358.065634,0.38806,0.25728
7188,314670.3957329,0.42602,0.32003
7189,311873.4896501,0.41423,0.41281
7190,307147.3645203,0.32684,0.45757
7191,303044.3125276,0.21631,0.48839
7192,297233.5786033,0.10557,0.60998
7193,301027.4017056,0.016667,0.74115
7194,316982.6893755,0,0.80358
7195,317702.6850008,0,0.83099
7196,299744.3325785,0,0.84062
7197,284273.6573487,0,0.83959
7198,270058.3591064,0,0.83286
7199,249806.1744678,0,0.82102
7200,235863.1822633,0,0.80059
7201,230121.6786876,0,0.77611
7202,226143.2413224,0,0.75761
7203,226461.7009259,0,0.74613
7204,231007.8271494,0,0.71976
7205,240704.6913075,0,0.69943
7206,275398.3266604,0,0.68771
7207,306141.2167875,0,0.71259
7208,314393.4743385,0.010401,0.73416
7209,311836.5667976,0.14999,0.70836
7210,314587.3193146,0.30023,0.71218
7211,318182.6820843,0.3919,0.78333
7212,313899.6311853,0.42629,0.77757
7213,310031.9623779,0.40868,0.76386
7214,304193.5363141,0.30822,0.67707
7215,300916.6331479,0.18991,0.5777
7216,295493.5891756,0.081605,0.48498
7217,298627.4162881,0.011649,0.47116
7218,314619.6268106,0,0.47277
7219,315556.5441947,0,0.4511
7220,300468.9435604,0,0.40223
7221,284947.4994082,0,0.33944
7222,271050.6607694,0,0.28492
7223,248827.7188745,0,0.25022
7224,235978.5661777,0,0.24762
7225,230273.9854545,0,0.29959
7226,227472.4640152,0,0.39053
7227,228455.534965,0,0.47957
7228,235018.5720106,0,0.55662
7229,244613.8983241,0,0.61189
7230,275518.3259313,0,0.64128
7231,306953.5195442,0,0.63951
7232,312090.411409,0.0059154,0.57045
7233,306611.9831579,0.11404,0.42699
7234,305979.6793075,0.20594,0.32844
7235,306256.6007018,0.29168,0.32122
7236,300653.5578232,0.34211,0.26717
7237,294782.8242635,0.35329,0.2066
7238,288870.5524945,0.27259,0.15471
7239,283055.2032136,0.1738,0.11371
7240,280092.1442943,0.079063,0.14903
7241,285736.725382,0.01015,0.26283
7242,306939.6734745,0,0.37948
7243,308928.8921571,0,0.45848
7244,289996.6994981,0,0.51634
7245,273386.031195,0,0.56583
7246,263490.7067043,0,0.60558
7247,244189.2855195,0,0.59621
7248,227647.8475649,0,0.56047
7249,222755.5695984,0,0.53018
7250,219146.360759,0,0.50524
7251,217701.7541519,0,0.48082
7252,218744.8247372,0,0.47759
7253,217023.2967358,0,0.48927
7254,217872.5223451,0,0.50928
7255,232415.5109039,0,0.54108
7256,245278.5096705,0.0059004,0.53828
7257,255003.0659681,0.13796,0.46221
7258,261492.2573085,0.29188,0.41674
7259,263550.7063397,0.39148,0.46655
7260,259719.9603848,0.43494,0.53796
7261,252003.0841962,0.4255,0.57899
7262,245453.8932203,0.33403,0.58495
7263,242084.6829226,0.21808,0.59628
7264,241452.3790722,0.10247,0.67771
7265,249824.6358941,0.013377,0.76477
7266,267986.0640055,0,0.81096
7267,266832.2248625,0,0.82265
7268,249616.9448484,0,0.81247
7269,236546.255036,0,0.79174
7270,232840.1237086,0,0.7562
7271,215463.3062144,0,0.69494
7272,201543.3907928,0,0.61145
7273,193508.0550007,0,0.52489
7274,189363.4647989,0,0.42537
7275,187761.9360684,0,0.31047
7276,192451.1383457,0,0.25913
7277,192681.9061743,0,0.26283
7278,190900.3785374,0,0.30566
7279,190268.074687,0,0.37298
7280,200218.7834566,0.0021919,0.4316
7281,212675.6308448,0.098098,0.44427
7282,222127.8811046,0.17641,0.52716
7283,229973.9872773,0.24976,0.67849
7284,239232.392561,0.29027,0.80463
7285,234123.1928356,0.29592,0.84677
7286,223235.5666819,0.22124,0.86428
7287,217443.2941839,0.13366,0.87289
7288,217180.2188593,0.054507,0.85137
7289,220803.2737684,0.00506,0.85187
7290,244267.7465812,0,0.8629
7291,249501.5609341,0,0.85301
7292,241724.68511,0,0.81962
7293,229064.7620326,0,0.76546
7294,222889.414939,0,0.69591
7295,220092.5088563,0,0.58252
7296,202503.3849598,0,0.46016
7297,192958.8275686,0,0.40488
7298,189391.1569383,0,0.3564
7299,191684.9891547,0,0.22273
7300,194814.2009106,0,0.13838
7301,200426.4745023,0,0.22368
7302,201404.9300956,0,0.39867
7303,213178.7047112,0,0.49438
7304,226281.7020196,0.0017129,0.51451
7305,235263.185909,0.094172,0.57167
7306,240497.0002618,0.17384,0.71348
7307,243349.2906234,0.25796,0.83602
7308,249953.8658781,0.31249,0.88783
7309,247198.4980046,0.33084,0.91102
7310,243016.9849502,0.26416,0.9044
7311,239749.3124971,0.17565,0.86364
7312,240104.6949532,0.083927,0.84178
7313,247595.4186698,0.0089912,0.83751
7314,271581.4267752,0,0.8073
7315,278361.3855797,0,0.74691
7316,272306.0377571,0,0.6465
7317,258358.430196,0,0.52891
7318,246760.0391302,0,0.3639
7319,239426.237537,0,0.26483
7320,221177.1176508,0,0.2441
7321,208157.1967607,0,0.19428
7322,204077.2215509,0,0.18234
7323,202318.7706969,0,0.21436
7324,205974.1331021,0,0.29814
7325,213321.7807649,0,0.46042
7326,226267.8559498,0,0.63819
7327,266901.4552111,0,0.74298
7328,296952.0418524,0.00078747,0.80698
7329,307355.055566,0.062503,0.84595
7330,310576.5744534,0.072059,0.8642
7331,316013.4644954,0.10521,0.87723
7332,322456.5022701,0.12377,0.87072
7333,319331.9058707,0.12554,0.80964
7334,316345.7701686,0.09635,0.69219
7335,312191.9492536,0.060192,0.57984
7336,311679.6446741,0.025421,0.57791
7337,311693.4907438,0.00054698,0.62319
7338,327662.6244835,0,0.65996
7339,328054.9297921,0,0.68442
7340,319004.2155541,0,0.71114
7341,300745.8649547,0,0.76531
7342,284213.6577132,0,0.81435
7343,268715.2903439,0,0.86183
7344,245195.4332522,0,0.89826
7345,225330.9385657,0,0.91509
7346,223678.6409129,0,0.90455
7347,222700.1853196,0,0.90097
7348,226706.3148242,0,0.88886
7349,234150.8849751,0,0.86351
7350,243432.3670417,0,0.84318
7351,279810.6075434,0,0.85027
7352,308107.3586873,0,0.87595
7353,317753.4539231,0.11112,0.90747
7354,317047.3043675,0.25262,0.91952
7355,320647.2824938,0.32199,0.94278
7356,327021.08992,0.32843,0.9574
7357,322331.8876426,0.28497,0.96188
7358,317305.7643356,0.23898,0.96653
7359,305407.3750926,0.16862,0.97296
7360,306385.8306859,0.086057,0.97864
7361,307110.4416677,0.0076554,0.97991
7362,322811.8847262,0,0.98067
7363,322364.1951387,0,0.98369
7364,312981.1752275,0,0.98478
7365,296305.8919323,0,0.98435
7366,280364.4503321,0,0.98095
7367,266555.3034682,0,0.97725
7368,239407.7761108,0,0.97174
7369,221574.038316,0,0.95816
7370,217295.6027736,0,0.92738
7371,215910.9958019,0,0.88509
7372,220572.5059398,0,0.83262
7373,228289.3821284,0,0.76374
7374,239121.6240033,0,0.75384
7375,273104.4944441,0,0.77359
7376,300459.7128472,0,0.73262
7377,309242.736404,0.078462,0.60785
7378,317901.1453334,0.14912,0.42151
7379,321044.203159,0.20072,0.41807
7380,325018.0251676,0.21667,0.45208
7381,324311.8756121,0.20108,0.4659
7382,323587.2646303,0.14998,0.41178
7383,320651.8978504,0.089423,0.33788
7384,317351.9179013,0.034698,0.28557
7385,320231.9004023,0.0013249,0.31304
7386,333524.1273301,0,0.34415
7387,336164.1112894,0,0.36285
7388,330934.9122931,0,0.40335
7389,314047.3225956,0,0.4582
7390,299116.6440847,0,0.52978
7391,285049.0372528,0,0.59116
7392,261312.2584022,0,0.63919
7393,250276.9408382,0,0.65297
7394,243395.4441891,0,0.64033
7395,239135.470073,0,0.62861
7396,239749.3124971,0,0.61061
7397,246787.7312696,0,0.61487
7398,261321.4891153,0,0.63195
7399,295927.4326934,0,0.66484
7400,318404.2191997,0,0.70249
7401,322664.1933158,0.096261,0.70399
7402,318953.4466318,0.22915,0.75965
7403,321104.2027945,0.28799,0.79807
7404,324505.7205881,0.28397,0.82271
7405,318611.9102455,0.23269,0.80773
7406,313170.4048469,0.18499,0.74715
7407,307253.5177214,0.12087,0.66533
7408,305328.9140308,0.054448,0.59333
7409,306796.5974208,0.0028801,0.53878
7410,321584.199878,0,0.51007
7411,320047.2861394,0,0.49154
7412,308836.5850257,0,0.48532
7413,288293.632923,0,0.48195
7414,271050.6607694,0,0.50161
7415,259258.4247276,0,0.54918
7416,240880.0748573,0,0.59634
7417,223023.2602796,0,0.61899
7418,214046.3917468,0,0.61432
7419,211618.7141898,0,0.63729
7420,214263.3135057,0,0.6584
7421,215837.1500968,0,0.67296
7422,217424.8327576,0,0.69547
7423,219294.0521693,0,0.72375
7424,230458.5997174,0,0.74846
7425,242693.9099901,0.10601,0.76014
7426,256133.8283282,0.28151,0.78016
7427,265586.078588,0.39306,0.84905
7428,271858.3481696,0.44109,0.88358
7429,264723.006909,0.42961,0.90412
7430,256881.5160929,0.29187,0.90394
7431,250660.0154337,0.14571,0.88558
7432,249676.9444838,0.035973,0.89528
7433,256299.9811648,0.00085018,0.90352
7434,275246.0198935,0,0.91231
7435,277318.3149944,0,0.9156
7436,267912.2183004,0,0.9123
7437,248541.5667671,0,0.90424
7438,236273.9489983,0,0.90022
7439,232027.8209519,0,0.89586
7440,217572.5241679,0,0.88148
7441,202032.6185895,0,0.85994
7442,195594.1961713,0,0.83837
7443,192668.0601046,0,0.81205
7444,192395.7540668,0,0.75098
7445,195003.4305301,0,0.6787
7446,192663.444748,0,0.66415
7447,189252.6962412,0,0.69
7448,191348.0681249,0,0.70771
7449,201714.158986,0.047518,0.67434
7450,215620.2283379,0.068775,0.6056
7451,226678.6226848,0.088927,0.52551
7452,239592.3903736,0.087151,0.47102
7453,238475.4740832,0.069146,0.4131
7454,230989.3657232,0.081475,0.32036
7455,226300.1634458,0.075373,0.24782
7456,224781.7111336,0.046893,0.24186
7457,233989.3474951,0.0016808,0.25373
7458,256553.8257763,0,0.25323
7459,261884.5626171,0,0.23292
7460,256392.2882963,0,0.23574
7461,246150.8120627,0,0.31523
7462,238143.16841,0,0.40814
7463,238166.2451929,0,0.46045
7464,222137.1118178,0,0.49705
7465,209634.1108638,0,0.49994
7466,208041.8128464,0,0.46215
7467,206352.592341,0,0.45516
7468,210695.6428754,0,0.44835
7469,215195.6155332,0,0.44966
7470,227781.6929055,0,0.45291
7471,267626.0661929,0,0.47701
7472,297473.577145,0,0.54578
7473,308933.5075137,0.07518,0.58043
7474,309118.1217766,0.19936,0.53278
7475,312122.718905,0.3034,0.52521
7476,316295.0012463,0.36535,0.59383
7477,313844.2469065,0.37996,0.67857
7478,314028.8611693,0.30506,0.6882
7479,310364.2680511,0.20136,0.69039
7480,309561.1960075,0.090443,0.75663
7481,310899.6494134,0.004662,0.82902
7482,327519.5484297,0,0.85669
7483,326264.1714421,0,0.85904
7484,317716.5310705,0,0.85286
7485,300035.1000426,0,0.84206
7486,283729.0452732,0,0.83645
7487,270210.6658733,0,0.8381
7488,247281.5744229,0,0.82328
7489,230924.7507311,0,0.79285
7490,225944.7809898,0,0.77045
7491,224726.3268547,0,0.7703
7492,226000.1652687,0,0.76205
7493,232493.9719657,0,0.74411
7494,240838.5366481,0,0.73204
7495,277198.3157236,0,0.72323
7496,308268.8961673,0,0.69717
7497,317051.9197241,0.085946,0.60144
7498,313770.4012013,0.25864,0.47133
7499,314171.9372231,0.32164,0.41546
7500,316188.8480451,0.30265,0.44761
7501,310082.7313002,0.22649,0.45844
7502,308356.5879422,0.15705,0.41091
7503,307715.0533786,0.08196,0.27205
7504,310041.193091,0.022862,0.16253
7505,315501.1599159,0,0.12633
7506,332744.1320694,0,0.11453
7507,331964.1368087,0,0.11174
7508,322230.3497981,0,0.10543
7509,303279.6957128,0,0.10397
7510,286433.6442244,0,0.09731
7511,272107.5774245,0,0.084905
7512,247720.0332972,0,0.082698
7513,235009.3412975,0,0.08935
7514,229166.2998772,0,0.080036
7515,226087.8570435,0,0.079021
7516,227204.773334,0,0.11452
7517,233084.7376069,0,0.20415
7518,241733.9158231,0,0.32659
7519,275869.0930308,0,0.43142
7520,304031.9988341,0,0.54986
7521,310761.1887163,0.068452,0.61418
7522,310488.8826785,0.20721,0.66895
7523,315182.7003124,0.26433,0.76446
7524,318805.7552215,0.25432,0.85543
7525,315722.6970313,0.19609,0.88858
7526,316082.694844,0.14916,0.91539
7527,314799.6257169,0.090408,0.93041
7528,316101.1562702,0.034542,0.94253
7529,320425.7453783,0,0.94516
7530,334027.2011965,0,0.94477
7531,329919.5338473,0,0.93506
7532,319959.5943646,0,0.90594
7533,302278.1633366,0,0.85795
7534,286544.4127822,0,0.78627
7535,275172.1741884,0,0.70061
7536,255672.292671,0,0.63266
7537,240326.2320686,0,0.61976
7538,235900.1051159,0,0.67077
7539,229530.9130464,0,0.74861
7540,229960.1412076,0,0.78586
7541,236066.2579525,0,0.81752
7542,245532.354282,0,0.85762
7543,276150.6297817,0,0.88718
7544,302319.7015458,0,0.90536
7545,306662.7520802,0.035596,0.91887
7546,301608.9366337,0.067991,0.92449
7547,300321.25215,0.099857,0.92273
7548,303801.2310054,0.11145,0.9218
7549,304811.9940948,0.10433,0.91891
7550,305065.8387062,0.079103,0.91075
7551,306155.0628572,0.047256,0.90653
7552,312150.4110445,0.016955,0.92785
7553,321662.6609397,0,0.95177
7554,336897.9529844,0,0.96545
7555,337645.6407491,0,0.97172
7556,331714.9075538,0,0.9731
7557,315390.3913581,0,0.97126
7558,300395.0978552,0,0.96431
7559,286932.1027342,0,0.95239
7560,265959.9224704,0,0.94419
7561,249727.7134061,0,0.93751
7562,241258.5340962,0,0.92419
7563,239717.0050011,0,0.91031
7564,238189.3219757,0,0.90455
7565,241410.8408631,0,0.8892
7566,251260.0117881,0,0.85435
7567,282201.3622478,0,0.80672
7568,310756.5733597,0,0.72729
7569,320093.4397052,0.032451,0.6122
7570,323522.6496383,0.060526,0.46646
7571,326388.7860696,0.10497,0.35862
7572,331424.1400898,0.13688,0.3506
7573,326979.5517108,0.15061,0.35462
7574,321671.8916528,0.11417,0.33638
7575,318741.1402295,0.068299,0.29272
7576,318607.2948889,0.024872,0.22671
7577,320218.0543326,0,0.2042
7578,333482.589121,0,0.17935
7579,330921.0662234,0,0.14613
7580,321127.2795773,0,0.11206
7581,300168.9453832,0,0.088456
7582,280632.1410132,0,0.072267
7583,267256.8376671,0,0.054372
7584,244360.0537127,0,0.036851
7585,227366.310814,0,0.024068
7586,216958.6817438,0,0.016299
7587,212163.3262653,0,0.010759
7588,211720.2520344,0,0.007482
7589,215910.9958019,0,0.0059216
7590,215717.1508259,0,0
7591,219326.3596653,0,0
7592,231820.1299061,0,0
7593,249778.4823284,0.047003,0
7594,259004.5801161,0.15367,0
7595,264164.5487638,0.25522,0.0067406
7596,270755.2779488,0.32292,0.012671
7597,264870.6983193,0.34819,0.019112
7598,256812.2857444,0.27297,0.020785
7599,249543.0991432,0.17204,0.016381
7600,248800.0267351,0.068978,0.015863
7601,256309.211878,0.00046681,0.019425
7602,276842.9332675,0,0.026715
7603,279132.1501273,0,0.038972
7604,267021.454482,0,0.056783
7605,247272.3437097,0,0.076137
7606,237483.1724202,0,0.097573
7607,235078.5716461,0,0.1039
7608,214757.1566589,0,0.077531
7609,199955.708132,0,0.058379
7610,189460.3872869,0,0.04657
7611,188569.6234685,0,0.031648
7612,192372.6772839,0,0.015906
7613,196318.8071531,0,0.007778
7614,197375.7238082,0,0
7615,193826.5146042,0,0
7616,198312.6411923,0,0.0083135
7617,205004.9082219,0.050627,0.014611
7618,211161.7938892,0.18552,0.021429
7619,216870.9899689,0.2711,0.037515
7620,224292.483337,0.30042,0.091248
7621,224832.4800559,0.28046,0.17521
7622,221329.4244176,0.21201,0.24208
7623,217138.6806501,0.12601,0.22843
7624,217890.9837714,0.045278,0.28186
7625,231460.1320935,0,0.41824
7626,252944.6169369,0,0.54979
7627,260255.3417472,0,0.66832
7628,255764.5998025,0,0.75763
7629,244780.0511607,0,0.82701
7630,236287.795068,0,0.87094
7631,231981.6673862,0,0.89366
7632,217027.9120924,0,0.92368
7633,206892.5890599,0,0.94309
7634,206121.8245124,0,0.95459
7635,203712.6083817,0,0.96024
7636,207940.2750018,0,0.9574
7637,218246.3662274,0,0.95237
7638,232410.8955474,0,0.94374
7639,268941.442816,0,0.92612
7640,297690.4989039,0,0.8909
7641,303805.846362,0.020832,0.83251
7642,302615.0843664,0.037444,0.71677
7643,306851.9816996,0.073519,0.49351
7644,312542.7163531,0.10368,0.29391
7645,312464.2552914,0.12042,0.16569
7646,313784.247271,0.090903,0.18652
7647,309621.1956429,0.05378,0.19178
7648,309127.3524897,0.018392,0.16891
7649,313936.5540379,0,0.18545
7650,327279.549888,0,0.1793
7651,324274.9527595,0,0.15862
7652,315431.9295673,0,0.13861
7653,296905.8882867,0,0.11533
7654,282870.5889507,0,0.099148
7655,268309.1389656,0,0.11977
7656,247507.7268949,0,0.16011
7657,232503.2026788,0,0.1904
7658,228450.9196085,0,0.20389
7659,227301.695822,0,0.2273
7660,230629.3679105,0,0.25911
7661,237926.2466511,0,0.28794
7662,249686.1751969,0,0.29645
7663,279062.9197787,0,0.28993
7664,306381.2153293,0,0.25955
7665,315870.3884416,0.023242,0.21107
7666,320162.6700537,0.061126,0.16594
7667,324473.4130921,0.10684,0.18757
7668,328105.6987144,0.13757,0.32509
7669,324865.7184008,0.14793,0.66374
7670,325054.9480202,0.1438,0.78353
7671,322761.1158039,0.1125,0.72016
7672,322890.3457879,0.055421,0.58837
7673,326407.2474959,0,0.58216
7674,337327.1811456,0,0.60564
7675,333164.1295175,0,0.56515
7676,323130.3443296,0,0.45901
7677,305864.2953932,0,0.31388
7678,291339.7682606,0,0.21398
7679,276949.0864687,0,0.19483
7680,252796.9255266,0,0.25634
7681,238258.5523243,0,0.3788
7682,236509.3321834,0,0.50461
7683,234898.5727398,0,0.60116
7684,236292.4104246,0,0.65719
7685,241180.0730345,0,0.6617
7686,251860.0081424,0,0.63173
7687,279205.9958324,0,0.58241
7688,307096.595598,0,0.54461
7689,316562.6919275,0.038259,0.50507
7690,318759.6016558,0.16628,0.42436
7691,321911.8901946,0.25531,0.38899
7692,327727.2394755,0.29065,0.43583
7693,326379.5553564,0.27685,0.42152
7694,324690.334851,0.20742,0.38402
7695,321219.5867088,0.12056,0.2974
7696,319244.2140959,0.040371,0.28122
7697,321653.4302265,0,0.29091
7698,332656.4402946,0,0.27242
7699,328885.6939751,0,0.25049
7700,318667.2945244,0,0.24083
7701,301507.3987891,0,0.2499
7702,286710.5656188,0,0.27007
7703,275181.4049015,0,0.26059
7704,251947.6999173,0,0.22085
7705,237995.4769997,0,0.17921
7706,230758.5978945,0,0.15046
7707,228266.3053456,0,0.1279
7708,231690.8999221,0,0.12033
7709,237446.2495676,0,0.11717
7710,251749.2395847,0,0.11279
7711,282598.282913,0,0.1071
7712,310368.8834076,0,0.092253
7713,318874.9855701,0.03933,0.067325
7714,319507.2894205,0.20166,0.030568
7715,323601.1107,0.2998,0.015449
7716,327593.3941349,0.32646,0.014206
7717,325479.5608249,0.29408,0.014963
7718,323684.1871183,0.2288,0.015537
7719,320642.6671372,0.14042,0.018204
7720,319894.9793725,0.051051,0.022576
7721,323056.4986245,0,0.020685
7722,334604.120768,0,0.015092
7723,331668.7539881,0,0.010463
7724,322156.5040929,0,0.0073769
7725,305024.3004971,0,0.0060544
7726,290555.1576434,0,0.0060082
7727,278901.3822987,0,0.0066061
7728,255736.907663,0,0.0075302
7729,240944.6898493,0,0.007843
7730,233204.7368778,0,0.0074137
7731,229553.9898292,0,0.00622
7732,232129.3587965,0,0
7733,239333.9304056,0,0
7734,251527.7024692,0,0
7735,280341.3735492,0,0
7736,308305.8190199,0,0.011058
7737,316682.6911983,0.027427,0.025193
7738,317721.1464271,0.12878,0.03538
7739,321630.3534437,0.19117,0.04198
7740,323836.4938852,0.20283,0.052796
7741,320056.5168526,0.17388,0.085689
7742,314545.7811054,0.13137,0.12859
7743,308471.9718565,0.076757,0.17747
7744,306856.5970562,0.025015,0.22299
7745,313756.5551316,0,0.24355
7746,328022.6222961,0,0.24735
7747,324325.7216818,0,0.23665
7748,311942.7199987,0,0.2292
7749,294381.2882417,0,0.23829
7750,279492.1479399,0,0.25919
7751,270132.2048116,0,0.30191
7752,249270.7931055,0,0.37196
7753,233186.2754515,0,0.43119
7754,226470.931639,0,0.46603
7755,221338.6551308,0,0.50714
7756,220923.2730393,0,0.55784
7757,226692.4687545,0,0.60256
7758,225234.0160777,0,0.62107
7759,225760.1667269,0,0.61001
7760,237192.4049561,0,0.57285
7761,251961.545987,0.01948,0.51598
7762,262563.0200333,0.09583,0.43147
7763,267935.2950832,0.15422,0.39074
7764,270750.6625923,0.1776,0.37015
7765,266010.6913927,0.1683,0.34097
7766,258699.9665824,0.12741,0.3191
7767,252695.387682,0.074284,0.3205
7768,254481.5306754,0.023745,0.33644
7769,264861.4676062,0,0.29899
7770,284153.6580778,0,0.25277
7771,284005.9666675,0,0.25018
7772,273967.566123,0,0.28983
7773,255903.0604996,0,0.32357
7774,245629.27677,0,0.32736
7775,243321.5984839,0,0.39375
7776,226097.0877567,0,0.51635
7777,207584.8925458,0,0.6037
7778,199891.09314,0,0.65109
7779,196351.1146491,0,0.68447
7780,199535.7106839,0,0.71289
7781,200292.6291618,0,0.70993
7782,197135.7252664,0,0.61421
7783,193161.9032578,0,0.3768
7784,197652.6452025,0,0.20016
7785,208872.5770294,0.027595,0.19562
7786,219437.1282231,0.17956,0.21927
7787,230763.2132511,0.26103,0.15996
7788,244364.6690693,0.26385,0.098825
7789,242809.2939044,0.20842,0.07216
7790,234501.6520746,0.18263,0.067264
7791,228921.6859788,0.12768,0.064038
7792,228044.7682301,0.052791,0.083429
7793,238858.5486787,0,0.11749
7794,258709.1972955,0,0.13584
7795,263855.3198735,0,0.1463
7796,258252.2769949,0,0.13697
7797,247733.8793669,0,0.10851
7798,242680.0639204,0,0.076755
7799,241895.4533032,0,0.051126
7800,225021.7096754,0,0.030857
7801,214923.3094955,0,0.01769
7802,210603.3357439,0,0.011139
7803,210077.1850947,0,0.0077216
7804,213912.5464062,0,0
7805,223526.334146,0,0
7806,238000.0923563,0,0
7807,275213.7123975,0,0
7808,309219.6596212,0,0
7809,321450.3545374,0.014463,0.0073912
7810,324141.1074189,0.071726,0.0087027
7811,330911.8355103,0.11379,0.010683
7812,336787.1844266,0.12486,0.011904
7813,336307.1873431,0.10997,0.011984
7814,336237.9569945,0.081595,0.011772
7815,332997.9766809,0.045727,0.011963
7816,332065.6746533,0.012883,0.013567
7817,333597.9730353,0,0.013044
7818,340419.4700489,0,0.010439
7819,335102.5792778,0,0.0072846
7820,326005.7114741,0,0
7821,308808.8928862,0,0
7822,295470.5123927,0,0
7823,285681.3411032,0,0
7824,262669.1732344,0,0.0057949
7825,246538.5020147,0,0.0060626
7826,241581.6090562,0,0.0063338
7827,243658.5195137,0,0.0066279
7828,245001.5882762,0,0.0063766
7829,250627.7079377,0,0
7830,259101.5026041,0,0
7831,292216.6860093,0,0
7832,322461.1176267,0,0
7833,330768.7594565,0.016257,0.0059149
7834,332291.8271254,0.11694,0.0060718
7835,335716.4217019,0.17788,0
7836,342796.3786836,0.18443,0
7837,341822.5384469,0.14946,0
7838,340451.7775449,0.11944,0
7839,338319.4828086,0.074198,0
7840,336450.2633969,0.025226,0
7841,338688.7113344,0,0
7842,348524.0361896,0,0
7843,344933.2887765,0,0.0066009
7844,333791.8180113,0,0.009599
7845,316627.3069195,0,0.014829
7846,303533.5403243,0,0.021508
7847,292064.3792425,0,0.03059
7848,272149.1156336,0,0.041993
7849,254495.3767451,0,0.049123
7850,246732.3469908,0,0.056841
7851,243123.1381513,0,0.067253
7852,244872.3582922,0,0.077522
7853,246963.1148194,0,0.087428
7854,258399.9684052,0,0.10051
7855,290827.4636811,0,0.12600
7856,320610.3596412,0,0.17113
7857,329591.8435306,0.010635,0.25388
7858,331539.5240041,0.067343,0.39865
7859,336261.0337774,0.099965,0.5827
7860,340585.6228855,0.096092,0.75296
7861,338014.8692748,0.06688,0.85832
7862,335393.3467418,0.049641,0.92652
7863,331530.2932909,0.027287,0.96096
7864,329545.6899649,0.0064174,0.97439
7865,333754.8951587,0,0.97821
7866,345551.7465572,0,0.9803
7867,341804.0770206,0,0.97664
7868,333205.6677266,0,0.96928
7869,316594.9994235,0,0.92131
7870,302153.5487092,0,0.82248
7871,290130.5448387,0,0.73389
7872,267902.9875872,0,0.70946
7873,250876.9371926,0,0.76528
7874,244470.8222704,0,0.82001
7875,242412.3732392,0,0.8215
7876,242458.526805,0,0.78179
7877,246210.8116981,0,0.69671
7878,255386.1405636,0,0.64885
7879,286825.9495331,0,0.6987
7880,317568.8396602,0,0.80936
7881,325599.5600957,0.010624,0.90998
7882,324939.5641059,0.077147,0.96248
7883,328013.391583,0.13493,0.98563
7884,331931.8293127,0.16081,0.99447
7885,331341.0636715,0.15572,0.99718
7886,330482.6073491,0.11786,0.99789
7887,328830.3096962,0.067472,0.99808
7888,329716.4581581,0.018977,0.99746
7889,335231.8092618,0,0.99678
7890,344504.0606153,0,0.99581
7891,340802.5446444,0,0.99419
7892,332628.7481551,0,0.99088
7893,316235.0016108,0,0.98571
7894,302130.4719263,0,0.97962
7895,290518.2347908,0,0.97197
7896,269162.9799314,0,0.96025
7897,254218.4553508,0,0.94354
7898,247221.5747874,0,0.92523
7899,244498.5144098,0,0.91414
7900,245523.1235689,0,0.9003
