demand_th,demand_el,pv,wind
0.0496717223,0.5775943941,3.34E-001,2.77E-002
0.0489072787,0.5642598629,5.02E-001,4.66E-003
0.0522653492,0.5685464206,5.34E-002,7.76E-002
0.0613177638,0.5987448343,2.40E-002,2.81E-002
0.0683730977,0.6633127134,0.00E+000,4.73E-003
0.0760515999,0.7086167509,0.00E+000,2.84E-002
0.074334865,0.6766729125,0.00E+000,2.85E-002
0.0651754444,0.6504787084,0.00E+000,2.86E-002
0.0515563703,0.6408018686,0.00E+000,2.87E-002
0.0430107203,0.59273852,0.00E+000,2.88E-002
0.0398219102,0.5525424164,0.00E+000,2.88E-002
0.0337224717,0.5307374419,0.00E+000,2.89E-002
0.0337004197,0.5248209656,0.00E+000,4.85E-003
0.0385358519,0.5330732308,0.00E+000,4.85E-003
0.0500144846,0.5586899048,0.00E+000,2.90E-002
0.0675041731,0.6065094073,0.00E+000,2.90E-002
0.0857331411,0.7069098283,0.00E+000,2.90E-002
0.0813921706,0.8000847044,0.00E+000,2.90E-002
0.0727836846,0.8541158654,1.07E-001,2.90E-002
0.0675251343,0.8630868349,3.20E-001,2.89E-002
0.0611310678,0.8714674401,5.13E-001,4.79E-003
0.0567826706,0.8820811622,6.53E-001,2.82E-002
0.0498287661,0.8644857414,7.35E-001,2.80E-002
0.0468018383,0.8502271619,5.52E-001,2.80E-002
0.0440069011,0.8345696758,6.94E-001,2.79E-002
0.0433296386,0.8223517031,4.84E-001,1.76E-001
0.0463047373,0.8026001694,8.69E-002,7.81E-002
0.0543247675,0.8058728407,3.25E-002,2.82E-002
0.0605754745,0.8494956236,0.00E+000,7.89E-002
0.0673782804,0.8932595806,0.00E+000,2.85E-002
0.0658573309,0.8395492697,0.00E+000,2.87E-002
0.0577424981,0.7855951128,0.00E+000,2.88E-002
0.0456766141,0.734605611,0.00E+000,4.83E-003
0.0381055544,0.6662902025,0.00E+000,2.88E-002
0.0352804127,0.6220385534,0.00E+000,2.89E-002
0.038063422,0.5944197746,0.00E+000,2.90E-002
0.0380385314,0.5794553248,0.00E+000,2.90E-002
0.0434964082,0.5874380759,0.00E+000,2.90E-002
0.0564526365,0.6105906209,0.00E+000,4.87E-003
0.0761936982,0.654534254,0.00E+000,2.91E-002
0.0967692037,0.7640468185,0.00E+000,2.91E-002
0.0918694386,0.8481865551,0.00E+000,4.88E-003
0.0821528187,0.866089992,1.05E-001,4.88E-003
0.0762173577,0.8626889807,3.10E-001,4.86E-003
0.0690002102,0.8681049308,4.74E-001,4.80E-003
0.0640920623,0.8794116892,6.14E-001,4.74E-003
0.0562430112,0.8644600734,6.21E-001,4.72E-003
0.0528264399,0.8508560281,6.81E-001,4.70E-003
0.0496717223,0.8369568007,3.08E-001,7.79E-002
0.0489072787,0.8216329988,1.39E-001,7.82E-002
0.0522653492,0.8070150671,8.86E-002,2.82E-002
0.0613177638,0.8122128391,2.99E-002,1.37E-004
0.0683730977,0.8646012475,0.00E+000,4.79E-003
0.0760515999,0.9007546395,0.00E+000,2.87E-002
0.074334865,0.8487512513,0.00E+000,4.82E-003
0.0651754444,0.7908185528,0.00E+000,2.87E-002
0.0515563703,0.7438075926,0.00E+000,2.87E-002
0.0430107203,0.6751585,0.00E+000,8.04E-002
0.0398219102,0.6230139377,0.00E+000,8.05E-002
0.0601640494,0.5958700172,0.00E+000,8.05E-002
0.0618289003,0.5836135424,0.00E+000,2.89E-002
0.0700103293,0.5922123258,0.00E+000,2.89E-002
0.0917681877,0.6127338997,0.00E+000,2.90E-002
0.1385227473,0.6588336456,0.00E+000,2.90E-002
0.180201344,0.7670243076,0.00E+000,1.83E-001
0.1713573329,0.8543982135,0.00E+000,8.09E-002
0.1538017634,0.8718909623,8.98E-002,8.10E-002
0.1370442046,0.8667445263,2.92E-001,2.90E-002
0.1229976738,0.8747914474,4.78E-001,4.82E-003
0.1130437316,0.8853795015,6.27E-001,2.86E-002
0.1033495226,0.8718267923,6.85E-001,7.87E-002
0.0970312553,0.8576708848,5.59E-001,2.83E-002
0.0919559201,0.8432582972,6.77E-001,7.83E-002
0.0939115381,0.8281398393,4.15E-001,2.83E-002
0.1016704243,0.8114042968,9.02E-002,7.87E-002
0.1183800176,0.8180651454,2.64E-002,2.84E-002
0.1342079644,0.8703765497,0.00E+000,7.96E-002
0.1446083854,0.8921045201,0.00E+000,8.01E-002
0.1384284739,0.8379065171,0.00E+000,8.04E-002
0.1198037005,0.7828999718,0.00E+000,1.82E-001
0.0869857697,0.7331040324,0.00E+000,8.05E-002
0.0649201249,0.6677917811,0.00E+000,8.06E-002
0.0610137968,0.6177006597,0.00E+000,8.06E-002
0.0728340042,0.590325727,0.00E+000,8.07E-002
0.075176995,0.574668241,0.00E+000,8.08E-002
0.0795252088,0.5826381581,0.00E+000,8.08E-002
0.0925075248,0.6001565749,0.00E+000,8.09E-002
0.1257445746,0.6461408147,0.00E+000,1.83E-001
0.1681132618,0.755063015,0.00E+000,8.10E-002
0.1857637523,0.8512538823,0.00E+000,8.10E-002
0.1743855478,0.8698888575,7.66E-002,8.10E-002
0.1564204245,0.866000154,2.46E-001,8.07E-002
0.1422724912,0.8748556174,4.25E-001,7.98E-002
0.1302206864,0.8886521728,5.70E-001,7.90E-002
0.1216831593,0.8747657794,6.17E-001,7.85E-002
0.1171427234,0.8631766729,5.43E-001,1.78E-001
0.1158653354,0.8525116148,4.75E-001,7.82E-002
0.1174421221,0.8425652609,3.37E-001,3.15E-001
0.1223781601,0.8264970867,5.76E-002,3.16E-001
0.1329216783,0.8370594728,2.79E-002,1.78E-001
0.1443507254,0.8851356554,0.00E+000,1.79E-001
0.1514068015,0.9048871891,0.00E+000,1.80E-001
0.1449937513,0.842783439,0.00E+000,1.80E-001
0.1314085049,0.7826176237,0.00E+000,1.80E-001
0.1054664948,0.7367873919,0.00E+000,7.99E-002
0.0756623425,0.670178906,0.00E+000,1.82E-001
0.0713281371,0.6147745065,0.00E+000,1.81E-001
0.0601640494,0.5873867399,0.00E+000,1.82E-001
0.0618289003,0.5736158526,0.00E+000,1.82E-001
0.0700103293,0.5750660951,0.00E+000,1.82E-001
0.0917681877,0.597949126,0.00E+000,1.82E-001
0.1385227473,0.646885187,0.00E+000,1.83E-001
0.180201344,0.7555763752,0.00E+000,8.09E-002
0.1713573329,0.8524859468,0.00E+000,1.83E-001
0.1538017634,0.8778844426,7.72E-002,1.83E-001
0.1370442046,0.8758181678,2.67E-001,8.07E-002
0.1229976738,0.8872275982,4.58E-001,3.22E-001
0.1130437316,0.8956467055,6.03E-001,5.01E-001
0.1033495226,0.8767807182,6.61E-001,4.99E-001
0.0970312553,0.8490721014,6.77E-001,3.17E-001
0.0919559201,0.8275879771,6.35E-001,7.66E-001
0.0939115381,0.8087476578,5.78E-001,4.97E-001
0.1016704243,0.7974023974,6.18E-002,6.35E-001
0.1183800176,0.8124053492,2.62E-002,5.00E-001
0.1342079644,0.8638953772,0.00E+000,3.21E-001
0.1446083854,0.876318694,0.00E+000,5.04E-001
0.1384284739,0.819643728,0.00E+000,5.05E-001
0.1198037005,0.7625067379,0.00E+000,3.23E-001
0.0869857697,0.7239020509,0.00E+000,5.07E-001
0.0649201249,0.6653019841,0.00E+000,5.08E-001
0.0610137968,0.6098462486,0.00E+000,3.24E-001
0.0538141503,0.5809440694,0.00E+000,5.09E-001
0.0553032878,0.5642855309,0.00E+000,5.09E-001
0.0626212235,0.5635796607,0.00E+000,5.09E-001
0.0820826905,0.5700865012,0.00E+000,5.10E-001
0.12390263,0.5808798994,0.00E+000,3.25E-001
0.1611823392,0.6052516748,0.00E+000,5.09E-001
0.1532717522,0.6532123514,0.00E+000,5.09E-001
0.1375690516,0.6974383326,5.66E-002,3.24E-001
0.1225801372,0.7303062194,1.92E-001,3.24E-001
0.1100161205,0.7489155266,3.78E-001,5.03E-001
0.1011127481,0.7626992479,2.35E-001,6.37E-001
0.0924416957,0.7421006699,1.65E-001,6.34E-001
0.0867902778,0.7101183295,1.17E-001,4.95E-001
0.0822506091,0.6794450576,1.45E-001,8.42E-001
0.0839998252,0.6653789882,1.34E-001,8.41E-001
0.0909398146,0.6646859519,6.45E-002,6.25E-001
0.105885826,0.6868374445,1.57E-002,6.26E-001
0.1200432426,0.7440129367,0.00E+000,6.27E-001
0.1293459711,0.7538437845,0.00E+000,4.91E-001
0.1238183065,0.7040735132,0.00E+000,3.14E-001
0.107159249,0.6651736441,0.00E+000,3.14E-001
0.0778050237,0.6453066044,0.00E+000,3.14E-001
0.058068255,0.603198234,0.00E+000,3.14E-001
0.0545742128,0.5546856952,0.00E+000,3.14E-001
0.0479210266,0.5203290639,0.00E+000,1.77E-001
0.0492470904,0.5033625093,0.00E+000,1.76E-001
0.0557636477,0.4989091096,0.00E+000,1.77E-001
0.0730939126,0.5010395544,0.00E+000,1.77E-001
0.1103342002,0.5073282168,0.00E+000,7.81E-002
0.1435314527,0.507713237,0.00E+000,7.81E-002
0.1364871447,0.5344978054,0.00E+000,7.82E-002
0.1225040282,0.5678405503,1.16E-002,1.77E-001
0.109156532,0.6041736184,8.44E-002,1.77E-001
0.0979683859,0.6354885906,3.60E-001,1.76E-001
0.0900400111,0.6686388254,5.33E-001,1.74E-001
0.0823185154,0.6523011371,4.43E-001,1.74E-001
0.0772859776,0.6187402141,5.20E-001,1.73E-001
0.0732434426,0.595382325,5.45E-001,1.72E-001
0.0748011041,0.5829333402,4.35E-001,7.64E-002
0.0809811036,0.5829846762,5.72E-002,7.66E-002
0.094290395,0.6163017531,2.73E-002,7.68E-002
0.1068974497,0.696000924,0.00E+000,7.72E-002
0.1151814474,0.7193844811,0.00E+000,3.11E-001
0.1102591108,0.6904951359,0.00E+000,7.76E-002
0.095424367,0.6665982186,0.00E+000,1.75E-001
0.069284688,0.6591288277,0.00E+000,7.76E-002
0.0517092694,0.6093457224,0.00E+000,7.77E-002
0.0485978556,0.5661464617,0.00E+000,7.78E-002
0.0601640494,0.5440848071,0.00E+000,7.80E-002
0.0618289003,0.533406915,0.00E+000,7.79E-002
0.0700103293,0.5374881285,0.00E+000,1.76E-001
0.0917681877,0.5606021715,0.00E+000,7.77E-002
0.1385227473,0.6187530481,0.00E+000,7.76E-002
0.180201344,0.7446418029,0.00E+000,7.76E-002
0.1713573329,0.8521779306,0.00E+000,7.78E-002
0.1538017634,0.8864190559,3.51E-002,1.76E-001
0.1370442046,0.8886136708,1.78E-001,7.75E-002
0.1229976738,0.8982520085,3.46E-001,2.76E-002
0.1130437316,0.9139864986,3.61E-001,1.73E-001
0.1033495226,0.9042198208,4.15E-001,7.61E-002
0.0970312553,0.8988295387,3.71E-001,1.71E-001
0.0919559201,0.8893195411,2.71E-001,2.71E-002
0.0939115381,0.8723273185,1.11E-001,4.55E-003
0.1016704243,0.8510228702,4.80E-002,2.72E-002
0.1183800176,0.8560152981,1.16E-002,2.73E-002
0.1342079644,0.9043866629,0.00E+000,2.74E-002
0.1446083854,0.9005492954,0.00E+000,7.63E-002
0.1384284739,0.8395492697,0.00E+000,1.73E-001
0.1198037005,0.7874303755,0.00E+000,7.65E-002
0.0869857697,0.7348879591,0.00E+000,7.67E-002
0.0649201249,0.6706922662,0.00E+000,2.75E-002
0.0610137968,0.6208321569,0.00E+000,7.66E-002
0.0805337788,0.5963833774,0.00E+000,7.66E-002
0.0831244629,0.5872070638,0.00E+000,7.68E-002
0.0879323558,0.5948689648,0.00E+000,7.68E-002
0.1022871201,0.6224749095,0.00E+000,2.77E-002
0.139037883,0.6719885007,0.00E+000,7.72E-002
0.1858856502,0.7781770579,0.00E+000,2.78E-002
0.2054020934,0.8765497061,0.00E+000,2.78E-002
0.192821022,0.8975461382,1.82E-002,7.75E-002
0.1729566842,0.8894093791,8.95E-002,7.74E-002
0.1573130772,0.9026284042,2.40E-001,4.63E-003
0.1439871948,0.9221360918,5.53E-001,2.73E-002
0.134547108,0.9108293334,6.37E-001,2.71E-002
0.129526672,0.9036936266,6.55E-001,7.48E-002
0.1281142426,0.8949536692,5.12E-001,7.45E-002
0.1298577221,0.8807207577,1.35E-001,2.68E-002
0.135315582,0.863292179,7.11E-002,7.48E-002
0.1469737268,0.8676300726,2.32E-002,1.70E-001
0.1596110157,0.9160784414,0.00E+000,7.53E-002
0.1674130372,0.9177083601,0.00E+000,7.56E-002
0.1603220202,0.8563618163,0.00E+000,1.71E-001
0.1453005856,0.8089144999,0.00E+000,1.72E-001
0.1166160704,0.7639954824,0.00E+000,7.60E-002
0.0836611198,0.7003131497,0.00E+000,7.61E-002
0.0788687163,0.6517621089,0.00E+000,1.72E-001
0.1048325081,0.6255679047,0.00E+000,7.62E-002
0.1082048559,0.6093457224,0.00E+000,7.64E-002
0.1144633908,0.6128494058,0.00E+000,1.73E-001
0.1331492885,0.6275571755,0.00E+000,7.64E-002
0.1809885268,0.6689083395,0.00E+000,2.74E-002
0.2419712475,0.7715418774,0.00E+000,7.64E-002
0.2673762106,0.8638953772,0.00E+000,7.66E-002
0.2509991663,0.878769989,1.57E-002,7.66E-002
0.2251413414,0.873636387,4.57E-002,1.73E-001
0.2047777303,0.8796298673,1.13E-001,2.74E-002
0.1874311497,0.8927077184,5.56E-001,7.55E-002
0.175142791,0.8782052927,6.63E-001,2.69E-002
0.1686075841,0.8678995867,6.23E-001,7.44E-002
0.1667689952,0.8491619395,2.48E-001,2.68E-002
0.169038519,0.8330039272,8.93E-002,4.50E-003
0.1761431296,0.8150106522,3.89E-002,7.49E-002
0.1913187811,0.8229677353,6.62E-003,2.70E-002
0.2077690049,0.8879976385,0.00E+000,7.57E-002
0.2179250599,0.9005492954,0.00E+000,7.59E-002
0.2086945344,0.8449395518,0.00E+000,7.61E-002
0.1891408181,0.7959136528,0.00E+000,1.73E-001
0.1518015834,0.7495058908,0.00E+000,1.72E-001
0.1089034333,0.6826022228,0.00E+000,3.07E-001
0.1026650613,0.6307785107,0.00E+000,1.73E-001
0.0805337788,0.6076259658,0.00E+000,1.74E-001
0.0831244629,0.5957160091,0.00E+000,3.09E-001
0.0879323558,0.6026463718,0.00E+000,3.09E-001
0.1022871201,0.6232192818,0.00E+000,4.84E-001
0.139037883,0.667483765,0.00E+000,3.09E-001
0.1858856502,0.7762519572,0.00E+000,4.84E-001
0.2054020934,0.8761390179,0.00E+000,3.09E-001
0.192821022,0.8925408763,4.04E-002,1.74E-001
0.1729566842,0.876216022,2.25E-001,3.09E-001
0.1573130772,0.8790010011,3.86E-001,4.80E-001
0.1439871948,0.8936317667,6.57E-001,6.10E-001
0.134547108,0.8821196643,6.37E-001,6.05E-001
0.129526672,0.8740855771,3.52E-001,4.75E-001
0.1281142426,0.8590056213,1.62E-001,6.05E-001
0.1298577221,0.845465746,4.80E-002,4.76E-001
0.135315582,0.8292820658,4.81E-002,4.77E-001
0.1469737268,0.8358659103,1.42E-002,4.78E-001
0.1596110157,0.9013835057,0.00E+000,7.38E-001
0.1674130372,0.9146923689,0.00E+000,4.82E-001
0.1603220202,0.8574527067,0.00E+000,6.17E-001
0.1453005856,0.8050642984,0.00E+000,6.16E-001
0.1166160704,0.762853256,0.00E+000,6.16E-001
0.0836611198,0.7005826638,0.00E+000,6.17E-001
0.0788687163,0.652057291,0.00E+000,6.17E-001
0.0966308533,0.6268256372,0.00E+000,6.19E-001
0.0997393628,0.6116173413,0.00E+000,7.48E-001
0.1055082562,0.6137349521,0.00E+000,6.19E-001
0.1227322478,0.6335891578,0.00E+000,7.50E-001
0.1668287453,0.6794322236,0.00E+000,8.34E-001
0.2230404343,0.7893298083,0.00E+000,4.88E-001
0.2464578199,0.8855206756,0.00E+000,6.22E-001
0.2313620466,0.9147950409,1.16E-002,6.22E-001
0.2075272292,0.9080571883,3.23E-002,6.22E-001
0.1887567815,0.9173618419,2.53E-001,7.50E-001
0.1727673245,0.9264611515,1.90E-001,6.19E-001
0.1614403552,0.9085962165,1.50E-001,6.19E-001
0.1554164355,0.884083267,7.77E-002,4.87E-001
0.15372169,0.8610975641,5.04E-002,4.87E-001
0.1558136558,0.8393567597,8.93E-002,3.10E-001
0.1623624316,0.8236351036,5.71E-002,6.19E-001
0.1763508039,0.8340178136,1.57E-002,4.87E-001
0.1915140313,0.8824661824,0.00E+000,3.11E-001
0.2008755193,0.8759080059,0.00E+000,4.88E-001
0.1923671513,0.8109679407,0.00E+000,3.12E-001
0.1743432356,0.7578864961,0.00E+000,3.12E-001
0.1399252656,0.7187042789,0.00E+000,3.12E-001
0.1003832865,0.6657511743,0.00E+000,3.13E-001
0.0946329785,0.6181626838,0.00E+000,1.76E-001
0.0966308533,0.5859493313,0.00E+000,7.78E-002
0.0997393628,0.5666598219,0.00E+000,1.76E-001
0.1055082562,0.5626042763,0.00E+000,7.81E-002
0.1227322478,0.5709848815,0.00E+000,3.16E-001
0.1668287453,0.5794039888,0.00E+000,1.77E-001
0.2230404343,0.6039682743,0.00E+000,7.82E-002
0.2464578199,0.6565363587,0.00E+000,7.83E-002
0.2313620466,0.6964372802,3.74E-002,7.89E-002
0.2075272292,0.7266741959,1.99E-001,7.87E-002
0.1887567815,0.7481454863,4.19E-001,7.79E-002
0.1727673245,0.7620062117,5.62E-001,1.75E-001
0.1614403552,0.7435252445,6.37E-001,1.74E-001
0.1554164355,0.7123001104,2.80E-001,1.74E-001
0.15372169,0.6870427886,1.47E-001,7.67E-002
0.1558136558,0.677930645,7.77E-002,7.68E-002
0.1623624316,0.6799070818,4.63E-002,1.74E-001
0.1763508039,0.7125696245,1.41E-002,7.72E-002
0.1915140313,0.7678841859,0.00E+000,1.76E-001
0.2008755193,0.7529454041,0.00E+000,1.76E-001
0.1923671513,0.7000821376,0.00E+000,1.76E-001
0.1743432356,0.662298827,0.00E+000,1.76E-001
0.1399252656,0.6477193973,0.00E+000,1.77E-001
0.1003832865,0.605636695,0.00E+000,2.39E-001
0.0946329785,0.5749762571,0.00E+000,3.00E-001
0.0805337788,0.5419030263,0.00E+000,4.05E-001
0.0831244629,0.5263867142,0.00E+000,4.80E-001
0.0879323558,0.5242947714,0.00E+000,5.01E-001
0.1022871201,0.5282091429,0.00E+000,4.26E-001
0.139037883,0.5345106394,0.00E+000,3.91E-001
0.1858856502,0.5384121769,0.00E+000,3.21E-001
0.2054020934,0.5561231038,0.00E+000,1.80E-001
0.192821022,0.5880669422,4.02E-002,1.80E-001
0.1729566842,0.6319079032,1.94E-001,1.80E-001
0.1573130772,0.6663928746,3.84E-001,1.79E-001
0.1439871948,0.6955003979,3.74E-001,7.87E-002
0.134547108,0.7231833466,5.34E-001,2.81E-002
0.129526672,0.7041505172,4.92E-001,2.80E-002
0.1281142426,0.6686516594,1.90E-001,4.69E-003
0.1298577221,0.6427013014,1.69E-001,2.80E-002
0.135315582,0.6328961216,5.95E-002,2.81E-002
0.1469737268,0.6404681845,1.16E-002,4.72E-003
0.1596110157,0.7147000693,0.00E+000,2.82E-002
0.1674130372,0.7395338689,0.00E+000,2.82E-002
0.1603220202,0.7074231885,0.00E+000,2.82E-002
0.1453005856,0.6718088247,0.00E+000,2.82E-002
0.1166160704,0.6456916245,0.00E+000,2.82E-002
0.0836611198,0.6400061603,0.00E+000,2.82E-002
0.0788687163,0.5911471034,0.00E+000,4.72E-003
0.0805337788,0.5518878821,0.00E+000,4.72E-003
0.0831244629,0.5338946072,0.00E+000,4.72E-003
0.0879323558,0.5288251752,0.00E+000,4.71E-003
0.1022871201,0.538771529,0.00E+000,2.81E-002
0.139037883,0.566890834,0.00E+000,0.00E+000
0.1858856502,0.6158397289,0.00E+000,1.36E-004
0.2054020934,0.7288431428,0.00E+000,4.72E-003
0.192821022,0.809312354,4.96E-003,1.36E-004
0.1729566842,0.8400754639,3.64E-002,1.36E-004
0.1573130772,0.8419620627,7.61E-002,2.81E-002
0.1439871948,0.8503169999,2.39E-001,2.79E-002
0.134547108,0.8666033522,4.36E-001,2.79E-002
0.129526672,0.8551425858,4.48E-001,7.77E-002
0.1281142426,0.8433096332,9.68E-002,7.78E-002
0.1298577221,0.8313611746,1.01E-001,2.79E-002
0.135315582,0.8240329577,4.13E-002,2.80E-002
0.1469737268,0.8225442131,1.16E-002,2.81E-002
0.1596110157,0.8881131446,0.00E+000,1.37E-004
0.1674130372,0.9038219667,0.00E+000,4.75E-003
0.1603220202,0.8756898278,0.00E+000,4.76E-003
0.1453005856,0.8165892348,0.00E+000,1.38E-004
0.1166160704,0.7656510691,0.00E+000,1.38E-004
0.0836611198,0.7199620113,0.00E+000,0.00E+000
0.0788687163,0.657332067,0.00E+000,1.38E-004
0.0884983067,0.6104109448,0.00E+000,4.76E-003
0.091345201,0.5891321646,0.00E+000,0.00E+000
0.0966285787,0.5806232193,0.00E+000,0.00E+000
0.1124029825,0.59286686,0.00E+000,2.84E-002
0.1527882757,0.6145948305,0.00E+000,2.84E-002
0.2042691343,0.6529813394,0.00E+000,4.76E-003
0.2257156899,0.7446803049,0.00E+000,2.84E-002
0.2118903917,0.8137785877,1.41E-002,2.84E-002
0.1900615357,0.8434251392,6.92E-002,4.75E-003
0.1728708271,0.8483662312,8.02E-002,1.37E-004
0.1582270583,0.8615595883,9.84E-002,1.37E-004
0.1478533779,0.8827356965,2.64E-001,4.69E-003
0.142336437,0.8757026618,3.52E-001,4.68E-003
0.140784323,0.8719551323,1.38E-001,1.35E-004
0.1427002269,0.8641520573,2.08E-001,4.67E-003
0.1486978514,0.8568751765,7.88E-002,4.69E-003
0.1615089486,0.8563104802,1.83E-002,0.00E+000
0.1753960241,0.9036166226,0.00E+000,1.37E-004
0.1839696401,0.9129854462,0.00E+000,1.37E-004
0.1761773446,0.8792191791,0.00E+000,1.37E-004
0.1596703393,0.8289612156,0.00E+000,0.00E+000
0.1281490191,0.7806796889,0.00E+000,1.38E-004
0.0919349314,0.7452064991,0.00E+000,4.79E-003
0.0866685749,0.6886727072,0.00E+000,2.86E-002
0.0884983067,0.6536872096,0.00E+000,7.97E-002
0.091345201,0.6328704536,0.00E+000,7.97E-002
0.0966285787,0.623796812,0.00E+000,7.98E-002
0.1124029825,0.6336276598,0.00E+000,8.00E-002
0.1527882757,0.6421494392,0.00E+000,7.99E-002
0.2042691343,0.6471675351,0.00E+000,7.99E-002
0.2257156899,0.6684463154,0.00E+000,8.00E-002
0.2118903917,0.6966169563,2.24E-002,8.00E-002
0.1900615357,0.7232218486,1.38E-001,2.86E-002
0.1728708271,0.7437819246,2.11E-001,2.85E-002
0.1582270583,0.7670371416,3.34E-001,4.74E-003
0.1478533779,0.796337175,4.83E-001,4.69E-003
0.142336437,0.7878795657,4.97E-001,4.66E-003
0.140784323,0.7667291255,2.87E-001,2.79E-002
0.1427002269,0.7478246362,1.73E-001,2.80E-002
0.1486978514,0.739700711,5.72E-002,2.80E-002
0.1615089486,0.7429348803,6.62E-003,4.70E-003
0.1753960241,0.8096845402,0.00E+000,2.81E-002
0.1839696401,0.8356734002,0.00E+000,2.81E-002
0.1761773446,0.8168587489,0.00E+000,1.36E-004
0.1596703393,0.7693857645,0.00E+000,1.36E-004
0.1281490191,0.7387638286,0.00E+000,1.36E-004
0.0919349314,0.7245822531,0.00E+000,1.36E-004
0.0866685749,0.6704227521,0.00E+000,4.69E-003
0.0337224717,0.6345260402,0.00E+000,1.36E-004
0.0337004197,0.6136451141,0.00E+000,4.69E-003
0.0385358519,0.6029543879,0.00E+000,7.79E-002
0.0500144846,0.6042121204,0.00E+000,7.80E-002
0.0675041731,0.6207679869,0.00E+000,7.80E-002
0.0857331411,0.6577170872,0.00E+000,1.77E-001
0.0813921706,0.7588618804,0.00E+000,1.77E-001
0.0727836846,0.8274724711,2.48E-003,1.77E-001
0.0675251343,0.8502271619,2.56E-002,1.77E-001
0.0611310678,0.8514977284,5.54E-002,1.77E-001
0.0567826706,0.8652942837,9.43E-002,1.77E-001
0.0498287661,0.8821710003,1.33E-001,3.15E-001
0.0468018383,0.8794245232,1.08E-001,1.77E-001
0.0440069011,0.8722759824,7.61E-002,3.16E-001
0.0433296386,0.8597628276,5.95E-002,7.84E-002
0.0463047373,0.8553094279,3.47E-002,4.74E-003
0.0543247675,0.8560666342,6.62E-003,7.89E-002
0.0605754745,0.9157960933,0.00E+000,7.97E-002
0.0673782804,0.9300290049,0.00E+000,8.01E-002
0.0658573309,0.8981493365,0.00E+000,8.03E-002
0.0577424981,0.8449395518,0.00E+000,2.89E-002
0.0456766141,0.799006648,0.00E+000,2.90E-002
0.0381055544,0.7678200159,0.00E+000,8.08E-002
0.0352804127,0.7057162658,0.00E+000,8.07E-002
0.0538141503,0.6632870454,0.00E+000,8.06E-002
0.0553032878,0.6383762417,0.00E+000,2.90E-002
0.0626212235,0.6301496445,0.00E+000,2.91E-002
0.0820826905,0.6324340974,0.00E+000,8.08E-002
0.12390263,0.6451140943,0.00E+000,8.08E-002
0.1611823392,0.6792525475,0.00E+000,8.07E-002
0.1532717522,0.7694371005,0.00E+000,2.90E-002
0.1375690516,0.8388947355,1.16E-002,8.05E-002
0.1225801372,0.8670525424,4.63E-002,8.03E-002
0.1100161205,0.8697990195,1.10E-001,1.81E-001
0.1011127481,0.8777946046,2.05E-001,1.80E-001
0.0924416957,0.8906799456,1.55E-001,3.18E-001
0.0867902778,0.87637003,1.31E-001,4.98E-001
0.0822506091,0.860943556,1.12E-001,3.17E-001
0.0839998252,0.8455042481,5.95E-002,4.98E-001
0.0909398146,0.8416412126,3.23E-002,4.99E-001
0.105885826,0.8437459894,6.62E-003,4.99E-001
0.1200432426,0.9049641931,0.00E+000,3.19E-001
0.1293459711,0.907338484,0.00E+000,6.37E-001
0.1238183065,0.8727765086,0.00E+000,5.00E-001
0.107159249,0.8151004903,0.00E+000,3.19E-001
0.0778050237,0.7742755204,0.00E+000,3.20E-001
0.058068255,0.7514694936,0.00E+000,3.21E-001
0.0545742128,0.7027644447,0.00E+000,1.81E-001
0.0479210266,0.657165225,0.00E+000,1.81E-001
0.0492470904,0.6300341385,0.00E+000,7.99E-002
0.0557636477,0.6115916733,0.00E+000,2.87E-002
0.0730939126,0.6104237788,0.00E+000,7.99E-002
0.1103342002,0.6112194872,0.00E+000,1.39E-004
0.1435314527,0.605623861,0.00E+000,4.82E-003
0.1364871447,0.6132729279,0.00E+000,2.88E-002
0.1225040282,0.6529171693,6.62E-003,2.88E-002
0.109156532,0.6970789805,3.23E-002,2.88E-002
0.0979683859,0.7384044765,3.64E-002,8.01E-002
0.0900400111,0.7547678328,6.20E-002,8.01E-002
0.0823185154,0.7649708668,7.61E-002,8.00E-002
0.0772859776,0.7505967812,1.15E-001,4.81E-003
0.0732434426,0.7289586488,1.01E-001,4.80E-003
0.0748011041,0.716561,6.86E-002,7.97E-002
0.0809811036,0.7158422957,4.80E-002,2.86E-002
0.094290395,0.7307939115,9.10E-003,2.87E-002
0.1068974497,0.7961446649,0.00E+000,8.05E-002
0.1151814474,0.801457943,0.00E+000,8.09E-002
0.1102591108,0.7699119587,0.00E+000,8.09E-002
0.095424367,0.7184090967,0.00E+000,8.10E-002
0.069284688,0.6945763495,0.00E+000,8.11E-002
0.0517092694,0.6813958264,0.00E+000,2.92E-002
0.0485978556,0.649400652,0.00E+000,2.93E-002
0.0601640494,0.6136579481,0.00E+000,2.93E-002
0.0618289003,0.5815087656,0.00E+000,2.94E-002
0.0700103293,0.5654020894,0.00E+000,2.94E-002
0.0917681877,0.5650299032,0.00E+000,2.95E-002
0.1385227473,0.5728843143,0.00E+000,2.95E-002
0.180201344,0.5704843553,0.00E+000,2.95E-002
0.1713573329,0.5605380015,0.00E+000,2.96E-002
0.1538017634,0.582496984,2.29E-002,2.96E-002
0.1370442046,0.6254652327,1.71E-001,2.95E-002
0.1229976738,0.6724633589,3.61E-001,2.93E-002
0.1130437316,0.7084627429,5.15E-001,4.86E-003
0.1033495226,0.7450653251,6.01E-001,2.90E-002
